id,gene_symbol,gene_name,entrez_gene_id,homologene_group_id
44391,Sgol2a,shugoshin-like 2 (S. pombe),68549,51867
20160,Sgpl1,sphingosine phosphate lyase 1,20397,2897
57244,Sgpp1,sphingosine-1-phosphate phosphatase 1,81535,101696
129907,Sgpp2,sphingosine-1-phosphate phosphotase 2,433323,51848
26774,Sgsh,N-sulfoglucosamine sulfohydrolase (sulfamidase),27029,167
32330,Sgsm1,small G protein signaling modulator 1,52850,64485
61931,Sgsm2,small G protein signaling modulator 2,97761,14780
70000,Sgsm3,small G protein signaling modulator 3,105835,9249
32031,Sgta,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha",52551,31122
85382,Sgtb,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta",218544,10409
20162,Sh2b1,SH2B adaptor protein 1,20399,32122
23674,Sh2b2,SH2B adaptor protein 2,23921,10309
16693,Sh2b3,SH2B adaptor protein 3,16923,36179
20163,Sh2d1a,SH2 domain containing 1A,20400,1762
26650,Sh2d1b1,SH2 domain containing 1B1,26904,8070
27116,Sh2d2a,SH2 domain containing 2A,27371,2958
27132,Sh2d3c,SH2 domain containing 3C,27387,69145
48122,Sh2d4a,SH2 domain containing 4A,72281,11117
108447,Sh2d4b,SH2 domain containing 4B,328381,19164
87138,Sh2d5,SH2 domain containing 5,230863,20002
46971,Sh2d6,SH2 domain containing 6,71130,65986
89299,Sh2d7,SH2 domain containing 7,244885,18355
30282,Sh3bgr,SH3-binding domain glutamic acid-rich protein,50795,56376
36005,Sh3bgrl,SH3-binding domain glutamic acid-rich protein like,56726,2275
84435,Sh3bgrl2,SH3 domain binding glutamic acid-rich protein like 2,212531,12876
49564,Sh3bgrl3,SH3 domain binding glutamic acid-rich protein-like 3,73723,41824
20164,Sh3bp1,SH3-domain binding protein 1,20401,7534
23806,Sh3bp2,SH3-domain binding protein 2,24055,2276
62572,Sh3bp4,SH3-domain binding protein 4,98402,8726
23807,Sh3bp5,SH3-domain binding protein 5 (BTK-associated),24056,23450
55369,Sh3bp5l,SH3 binding domain protein 5 like,79566,32584
26804,Sh3d19,SH3 domain protein D19,27059,19064
42781,Sh3d21,SH3 domain containing 21,66938,12057
20168,Sh3gl1,SH3-domain GRB2-like 1,20405,55709
20167,Sh3gl2,SH3-domain GRB2-like 2,20404,20652
20171,Sh3gl3,SH3-domain GRB2-like 3,20408,37723
33964,Sh3glb1,SH3-domain GRB2-like B1 (endophilin),54673,9337
86624,Sh3glb2,SH3-domain GRB2-like endophilin B2,227700,10595
37226,Sh3kbp1,SH3-domain kinase binding protein 1,58194,10971
13995,Sh3pxd2a,SH3 and PX domains 2A,14218,7317
92485,Sh3pxd2b,SH3 and PX domains 2B,268396,27952
37572,Sh3rf1,SH3 domain containing ring finger 1,59009,10988
92643,Sh3rf2,SH3 domain containing ring finger 2,269016,17618
88322,Sh3rf3,SH3 domain containing ring finger 3,237353,77551
87199,Sh3tc1,SH3 domain and tetratricopeptide repeats 1,231147,10360
86267,Sh3tc2,SH3 domain and tetratricopeptide repeats 2,225608,11596
23808,Sh3yl1,Sh3 domain YSC-like 1,24057,31662
84192,Shank2,SH3/ankyrin domain gene 2,210274,105965
37264,Shank3,SH3/ankyrin domain gene 3,58234,75163
70190,Sharpin,SHANK-associated RH domain interacting protein,106025,11918
87000,Shb,src homology 2 domain-containing transforming protein B,230126,74458
20178,Shbg,sex hormone binding globulin,20415,813
20179,Shc1,src homology 2 domain-containing transforming protein C1,20416,7934
84915,Shc2,SHC (Src homology 2 domain containing) transforming protein 2,216148,19127
20181,Shc3,src homology 2 domain-containing transforming protein C3,20418,7536
93043,Shc4,"SHC (Src homology 2 domain containing) family, member 4",271849,19567
20182,Shcbp1,Shc SH2-domain binding protein 1,20419,32123
47677,Shcbp1l,Shc SH2-domain binding protein 1-like,71836,12800
20183,Shd,src homology 2 domain-containing transforming protein D,20420,7537
84692,She,src homology 2 domain-containing transforming protein E,214547,18186
20185,Shfm1,split hand/foot malformation (ectrodactyly) type 1,20422,38165
20186,Shh,sonic hedgehog,20423,30961
85481,Shisa2,shisa family member 2,219134,17078
108822,Shisa3,shisa family member 3,330096,47831
53392,Shisa4,shisa family member 4,77552,18428
42783,Shisa5,shisa family member 5,66940,9526
119893,Shisa6,shisa family member 6,380702,66164
87488,Shisa7,shisa family member 7,232813,122129
48396,Shisa9,shisa family member 9,72555,109462
82841,Shkbp1,Sh3kbp1 binding protein 1,192192,26700
20188,Shmt1,serine hydroxymethyltransferase 1 (soluble),20425,3074
72199,Shmt2,serine hydroxymethyltransferase 2 (mitochondrial),108037,128324
35672,Shoc2,soc-2 (suppressor of clear) homolog (C. elegans),56392,7219
20192,Shox2,short stature homeobox 2,20429,68535
50478,Shpk,sedoheptulokinase,74637,8319
92458,Shprh,SNF2 histone linker PHD RING helicase,268281,6489
48012,Shq1,SHQ1 homolog (S. cerevisiae),72171,31683
47615,Shroom1,shroom family member 1,71774,12411
74537,Shroom2,shroom family member 2,110380,84697
27172,Shroom3,shroom family member 3,27428,9263
83974,Shroom4,shroom family member 4,208431,26615
22376,Siae,sialic acid acetylesterase,22619,8001
20200,Siah1a,seven in absentia 1A,20437,20654
20201,Siah1b,seven in absentia 1B,20438,56441
20202,Siah2,seven in absentia 2,20439,21053
119992,Siah3,seven in absentia homolog 3 (Drosophila),380918,54375
106942,Sidt1,"SID1 transmembrane family, member 1",320007,41189
84704,Sidt2,"SID1 transmembrane family, member 2",214597,22943
23809,Sigirr,single immunoglobulin and toll-interleukin 1 receptor (TIR) domain,24058,36399
20374,Siglec1,"sialic acid binding Ig-like lectin 1, sialoadhesin",20612,124458
57631,Siglece,sialic acid binding Ig-like lectin E,83382,87865
87588,Siglecf,sialic acid binding Ig-like lectin F,233186,50482
89164,Siglecg,sialic acid binding Ig-like lectin G,243958,13228
87610,Siglech,sialic acid binding Ig-like lectin H,233274,48041
18158,Sigmar1,sigma non-opioid intracellular receptor 1,18391,39965
17458,Sik1,salt inducible kinase 1,17691,7847
88031,Sik2,salt inducible kinase 2,235344,22875
46502,Sik3,SIK family kinase 3,70661,57023
42484,Sike1,suppressor of IKBKE 1,66641,32622
57210,Sil1,endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae),81500,32544
20227,Sim1,single-minded homolog 1 (Drosophila),20464,3715
20228,Sim2,single-minded homolog 2 (Drosophila),20465,3716
106654,Simc1,SUMO-interacting motifs containing 1,319719,131217
20229,Sin3a,"transcriptional regulator, SIN3A (yeast)",20466,32124
20230,Sin3b,"transcriptional regulator, SIN3B (yeast)",20467,81810
20231,Sipa1,signal-induced proliferation associated gene 1,20469,7940
85246,Sipa1l1,signal-induced proliferation-associated 1 like 1,217692,9189
89268,Sipa1l2,signal-induced proliferation-associated 1 like 2,244668,18956
50047,Sipa1l3,signal-induced proliferation-associated 1 like 3,74206,77938
19024,Sirpa,signal-regulatory protein alpha,19261,7246
107767,Sirpb1a,signal-regulatory protein beta 1A,320832,128213
60411,Sirt1,sirtuin 1,93759,56556
40984,Sirt2,sirtuin 2,64383,40823
40985,Sirt3,sirtuin 3,64384,81827
51228,Sirt4,sirtuin 4,75387,8164
44188,Sirt5,sirtuin 5,68346,40825
30209,Sirt6,sirtuin 6,50721,6924
84048,Sirt7,sirtuin 7,209011,56152
45824,Sis,sucrase isomaltase (alpha-glucosidase),69983,37424
33681,Sit1,suppression inducing transmembrane adaptor 1,54390,8694
29944,Siva1,"SIVA1, apoptosis-inducing factor",30954,4692
20233,Six1,sine oculis-related homeobox 1,20471,4360
20234,Six2,sine oculis-related homeobox 2,20472,56518
20235,Six3,sine oculis-related homeobox 3,20473,3947
53708,Six3os1,"SIX homeobox 3, opposite strand 1",100043902,
20236,Six4,sine oculis-related homeobox 4,20474,69089
20237,Six5,sine oculis-related homeobox 5,20475,72248
20238,Six6,sine oculis-related homeobox 6,20476,7220
42311,Ska1,spindle and kinetochore associated complex subunit 1,66468,11975
41983,Ska2,spindle and kinetochore associated complex subunit 2,66140,11926
85477,Ska3,spindle and kinetochore associated complex subunit 3,219114,124284
54313,Skap1,src family associated phosphoprotein 1,78473,2764
33644,Skap2,src family associated phosphoprotein 2,54353,2919
20243,Ski,ski sarcoma viral oncogene homolog (avian),20481,31124
48509,Skida1,SKI/DACH domain containing 1,72668,66327
20244,Skil,SKI-like,20482,3948
87067,Skint10,selection and upkeep of intraepithelial T cells 10,230613,131223
87069,Skint11,selection and upkeep of intraepithelial T cells 11,230623,
108785,Skint2,selection and upkeep of intraepithelial T cells 2,329919,89265
83355,Skint3,selection and upkeep of intraepithelial T cells 3,195564,89265
107575,Skint4,selection and upkeep of intraepithelial T cells 4,320640,89265
108473,Skint7,selection and upkeep of intraepithelial T cells 7,328505,106613
108784,Skint9,selection and upkeep of intraepithelial T cells 9,329918,
72239,Skiv2l,superkiller viralicidic activity 2-like (S. cerevisiae),108077,123971
48039,Skiv2l2,superkiller viralicidic activity 2-like 2 (S. cerevisiae),72198,6257
83882,Skor1,SKI family transcriptional corepressor 1,207667,18175
21163,Skp1a,S-phase kinase-associated protein 1A,21402,38775
27146,Skp2,S-phase kinase-associated protein 2 (p45),27401,55942
20253,Sla,src-like adaptor,20491,36206
53639,Sla2,Src-like-adaptor 2,77799,49989
69604,Slain1,"SLAIN motif family, member 1",105439,16943
51832,Slain2,"SLAIN motif family, member 2",75991,18952
26963,Slamf1,signaling lymphocytic activation molecule family member 1,27218,48162
29915,Slamf6,SLAM family member 6,30925,49945
51186,Slamf7,SLAM family member 7,75345,49660
50589,Slamf8,SLAM family member 8,74748,10589
62535,Slamf9,SLAM family member 9,98365,12642
20254,Slbp,stem-loop binding protein,20492,31389
20255,Slc10a1,"solute carrier family 10 (sodium/bile acid cotransporter family), member 1",20493,31126
20256,Slc10a2,"solute carrier family 10, member 2",20494,390
84707,Slc10a3,"solute carrier family 10 (sodium/bile acid cotransporter family), member 3",214601,10525
87222,Slc10a4,"solute carrier family 10 (sodium/bile acid cotransporter family), member 4",231290,15495
88895,Slc10a5,"solute carrier family 10 (sodium/bile acid cotransporter family), member 5",241877,78106
51591,Slc10a6,"solute carrier family 10 (sodium/bile acid cotransporter family), member 6",75750,12620
52615,Slc10a7,"solute carrier family 10 (sodium/bile acid cotransporter family), member 7",76775,81628
17940,Slc11a1,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",18173,73884
17941,Slc11a2,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",18174,55471
20257,Slc12a1,"solute carrier family 12, member 1",20495,286
20258,Slc12a2,"solute carrier family 12, member 2",20496,20283
20259,Slc12a3,"solute carrier family 12, member 3",20497,287
20260,Slc12a4,"solute carrier family 12, member 4",20498,21056
36415,Slc12a5,"solute carrier family 12, member 5",57138,10665
71885,Slc12a6,"solute carrier family 12, member 6",107723,21069
20261,Slc12a7,"solute carrier family 12, member 7",20499,21312
82477,Slc12a8,"solute carrier family 12 (potassium/chloride transporters), member 8",171286,11628
57946,Slc12a9,"solute carrier family 12 (potassium/chloride transporters), member 9",83704,5429
35247,Slc13a1,"solute carrier family 13 (sodium/sulfate symporters), member 1",55961,31893
20262,Slc13a2,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2",20500,2965
77373,Slc13a3,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",114644,11266
89122,Slc13a4,"solute carrier family 13 (sodium/sulfate symporters), member 4",243755,69125
88380,Slc13a5,"solute carrier family 13 (sodium-dependent citrate transporter), member 5",237831,21941
72214,Slc14a1,"solute carrier family 14 (urea transporter), member 1",108052,9285
27156,Slc14a2,"solute carrier family 14 (urea transporter), member 2",27411,5183
35922,Slc15a1,"solute carrier family 15 (oligopeptide transporter), member 1",56643,38006
37010,Slc15a2,"solute carrier family 15 (H+/peptide transporter), member 2",57738,56912
41739,Slc15a3,"solute carrier family 15, member 3",65221,69222
64731,Slc15a4,"solute carrier family 15, member 4",100561,26432
93338,Slc15a5,"solute carrier family 15, member 5",277898,65333
20263,Slc16a1,"solute carrier family 16 (monocarboxylic acid transporters), member 1",20501,20662
48313,Slc16a10,"solute carrier family 16 (monocarboxylic acid transporters), member 10",72472,75089
85077,Slc16a11,"solute carrier family 16 (monocarboxylic acid transporters), member 11",216867,27409
88739,Slc16a12,"solute carrier family 16 (monocarboxylic acid transporters), member 12",240638,130007
45151,Slc16a13,"solute carrier family 16 (monocarboxylic acid transporters), member 13",69309,71749
47622,Slc16a14,"solute carrier family 16 (monocarboxylic acid transporters), member 14",71781,34318
20264,Slc16a2,"solute carrier family 16 (monocarboxylic acid transporters), member 2",20502,39495
56649,Slc16a3,"solute carrier family 16 (monocarboxylic acid transporters), member 3",80879,37900
86924,Slc16a4,"solute carrier family 16 (monocarboxylic acid transporters), member 4",229699,74529
85173,Slc16a5,"solute carrier family 16 (monocarboxylic acid transporters), member 5",217316,20985
68846,Slc16a6,"solute carrier family 16 (monocarboxylic acid transporters), member 6",104681,20984
20265,Slc16a7,"solute carrier family 16 (monocarboxylic acid transporters), member 7",20503,20990
36550,Slc16a8,"solute carrier family 16 (monocarboxylic acid transporters), member 8",57274,75006
42702,Slc16a9,"solute carrier family 16 (monocarboxylic acid transporters), member 9",66859,32642
85312,Slc17a2,"solute carrier family 17 (sodium phosphate), member 2",218103,4260
69520,Slc17a3,"solute carrier family 17 (sodium phosphate), member 3",105355,21319
106783,Slc17a4,"solute carrier family 17 (sodium phosphate), member 4",319848,21127
88068,Slc17a5,"solute carrier family 17 (anion/sugar transporter), member 5",235504,56571
80230,Slc17a6,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6",140919,121617
48802,Slc17a7,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",72961,113454
84940,Slc17a8,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8",216227,13584
86822,Slc17a9,"solute carrier family 17, member 9",228993,76562
75031,Slc18a1,"solute carrier family 18 (vesicular monoamine), member 1",110877,20664
84624,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2",214084,2298
20270,Slc18a3,"solute carrier family 18 (vesicular monoamine), member 3",20508,11022
20271,Slc19a1,"solute carrier family 19 (folate transporter), member 1",20509,57139
78221,Slc19a2,"solute carrier family 19 (thiamine transporter), member 2",116914,38258
56495,Slc19a3,"solute carrier family 19, member 3",80721,100033
20272,Slc1a1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",20510,20881
20273,Slc1a2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",20511,3075
20274,Slc1a3,"solute carrier family 1 (glial high affinity glutamate transporter), member 3",20512,20882
35249,Slc1a4,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4",55963,20655
20276,Slc1a5,"solute carrier family 1 (neutral amino acid transporter), member 5",20514,21155
20275,Slc1a6,"solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6",20513,21055
88981,Slc1a7,"solute carrier family 1 (glutamate transporter), member 7",242607,21327
20277,Slc20a1,"solute carrier family 20, member 1",20515,38049
20278,Slc20a2,"solute carrier family 20, member 2",20516,68531
20279,Slc22a1,"solute carrier family 22 (organic cation transporter), member 1",20517,20665
20283,Slc22a12,"solute carrier family 22 (organic anion/cation transporter), member 12",20521,56442
66737,Slc22a13,"solute carrier family 22 (organic cation transporter), member 13",102570,3140
73439,Slc22a13b-ps,"solute carrier family 22 (organic cation transporter), member 13b, pseudogene",109280,
120548,Slc22a14,"solute carrier family 22 (organic cation transporter), member 14",382113,3530
88919,Slc22a15,"solute carrier family 22 (organic anion/cation transporter), member 15",242126,41263
46681,Slc22a16,"solute carrier family 22 (organic cation transporter), member 16",70840,41957
37612,Slc22a17,"solute carrier family 22 (organic cation transporter), member 17",59049,10684
18167,Slc22a18,"solute carrier family 22 (organic cation transporter), member 18",18400,1918
83838,Slc22a19,"solute carrier family 22 (organic anion transporter), member 19",207151,111144
20280,Slc22a2,"solute carrier family 22 (organic cation transporter), member 2",20518,68293
120106,Slc22a20,"solute carrier family 22 (organic anion transporter), member 20",381203,87203
35797,Slc22a21,"solute carrier family 22 (organic cation transporter), member 21",56517,
84205,Slc22a22,"solute carrier family 22 (organic cation transporter), member 22",210463,18166
48943,Slc22a23,"solute carrier family 22, member 23",73102,41457
88158,Slc22a26,"solute carrier family 22 (organic cation transporter), member 26",236149,130993
20281,Slc22a3,"solute carrier family 22 (organic cation transporter), member 3",20519,22630
106735,Slc22a30,"solute carrier family 22, member 30",319800,77136
29796,Slc22a4,"solute carrier family 22 (organic cation transporter), member 4",30805,81701
20282,Slc22a5,"solute carrier family 22 (organic cation transporter), member 5",20520,68295
18166,Slc22a6,"solute carrier family 22 (organic anion transporter), member 6",18399,16813
72274,Slc22a7,"solute carrier family 22 (organic anion transporter), member 7",108114,21328
19642,Slc22a8,"solute carrier family 22 (organic anion transporter), member 8",19879,20901
20284,Slc23a1,"solute carrier family 23 (nucleobase transporters), member 1",20522,40769
33629,Slc23a2,"solute carrier family 23 (nucleobase transporters), member 2",54338,68440
22383,Slc23a3,"solute carrier family 23 (nucleobase transporters), member 3",22626,65865
84629,Slc24a1,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1",214111,3472
52217,Slc24a2,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",76376,10669
